ResponseId,LanguageHaveWorkedWith
20751,Dart;MATLAB;Python;SQL
20752,Assembly;Bash/Shell;Perl
20753,C#;F#;JavaScript;TypeScript
20754,C#;HTML/CSS;SQL
20755,APL;C;HTML/CSS;JavaScript
20756,Rust;TypeScript
20757,Java;Scala;Solidity
20758,Delphi
20759,Rust
20760,C#;Delphi;HTML/CSS;SQL
20761,C#;HTML/CSS;JavaScript
20762,C#
20763,
20764,Clojure;Dart
20765,C#;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
20766,C#;JavaScript;SQL
20767,Bash/Shell;C#;Dart;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
20768,APL;Assembly;C;C++;COBOL;Erlang;HTML/CSS;Java;JavaScript;Perl;PHP;Python;SAS;SQL
20769,C#;C++;HTML/CSS;Java;MATLAB;Python;SQL
20770,R;SQL
20771,HTML/CSS;JavaScript;Python;TypeScript
20772,Bash/Shell;C#;Objective-C;Swift
20773,HTML/CSS;JavaScript;TypeScript
20774,HTML/CSS;JavaScript;Ruby
20775,C#;C++;Go;HTML/CSS;JavaScript;PHP;Rust;SQL;TypeScript
20776,Bash/Shell;Scala
20777,Bash/Shell;C;C++;COBOL;Go;Haskell;Java;Julia;LISP;Lua;Python;Rust;SQL
20778,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;PowerShell;TypeScript
20779,Haskell
20780,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
20781,HTML/CSS;Java;JavaScript;PowerShell
20782,Bash/Shell;C#;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
20783,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript
20784,Bash/Shell;Go;HTML/CSS;Java;PHP;Python;SQL;TypeScript
20785,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
20786,Bash/Shell;C;C++;Delphi;Java;JavaScript;Kotlin
20787,Bash/Shell;Java;SQL
20788,Bash/Shell;C#;C++;Java;JavaScript;PowerShell;Python;SQL
20789,HTML/CSS;JavaScript;Ruby;SQL
20790,Delphi;SQL
20791,C
20792,C#;PowerShell;SQL
20793,C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;VBA
20794,
20795,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;SQL
20796,Bash/Shell;C#;Delphi;JavaScript;PowerShell;Python
20797,Bash/Shell;C++;Python;R
20798,C#;C++;Java;JavaScript;SQL;TypeScript
20799,HTML/CSS;JavaScript;Python
20800,Go;Rust
20801,JavaScript;Python
20802,JavaScript
20803,C#;Dart;HTML/CSS;JavaScript;Ruby;SQL;TypeScript
20804,
20805,Java;Kotlin;SQL;Swift
20806,C#
20807,Bash/Shell;Python;R;SAS;SQL
20808,Bash/Shell;C++;Clojure;Julia;Python
20809,C;Go;HTML/CSS;Java;JavaScript;Python;Rust
20810,Ruby
20811,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;VBA
20812,C;C#;C++
20813,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
20814,HTML/CSS;JavaScript;SQL;TypeScript
20815,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript;VBA
20816,Bash/Shell;Clojure;Elixir;Go;Haskell;Java;JavaScript;LISP;Python;Rust;SQL;TypeScript
20817,C++;Haskell;Python
20818,Bash/Shell;HTML/CSS;Julia;SQL
20819,Bash/Shell;JavaScript;Perl;PHP;SQL
20820,F#;Go;JavaScript;Scala;TypeScript
20821,Go;HTML/CSS;JavaScript;Lua;PHP;Python;Rust;SQL
20822,HTML/CSS;JavaScript;PowerShell;SQL
20823,C++;Python
20824,Bash/Shell;JavaScript;Perl;SQL
20825,Clojure;JavaScript
20826,Bash/Shell;HTML/CSS;Python;Rust;SQL
20827,Java;JavaScript;PHP;SQL;TypeScript
20828,Bash/Shell;C;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Perl;PHP;PowerShell;Python;Rust;SQL;TypeScript
20829,Bash/Shell;Groovy;Ruby
20830,JavaScript;Python
20831,Bash/Shell;Java;SQL
20832,C#;JavaScript;TypeScript
20833,Python;R;SQL;VBA
20834,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
20835,Assembly;Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;LISP;R;SQL;TypeScript
20836,Bash/Shell;C++;HTML/CSS;JavaScript;MATLAB;PHP;PowerShell;Python;SQL;TypeScript
20837,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
20838,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python
20839,C;C++;F#;Go;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Rust;SQL
20840,Assembly;Bash/Shell;C;C++;Delphi;Java;JavaScript;Python;SQL
20841,Bash/Shell;C;C#;Delphi;Java;PowerShell;Python;SQL
20842,Python
20843,C;C++;HTML/CSS;Java;JavaScript;MATLAB;Python;TypeScript
20844,Lua;Ruby
20845,Bash/Shell;Go;Java;JavaScript;Kotlin;Lua;Python;Rust;SQL;TypeScript
20846,Crystal;Elixir;JavaScript;Ruby
20847,Bash/Shell;HTML/CSS;JavaScript;TypeScript
20848,Bash/Shell;C;C++;Haskell;HTML/CSS;Java;LISP;Python;SQL;TypeScript
20849,C#;HTML/CSS
20850,Clojure;HTML/CSS;Java;LISP;SQL
20851,Bash/Shell;C;HTML/CSS;JavaScript;Lua;PowerShell;Python;SQL
20852,Python
20853,Bash/Shell;HTML/CSS;JavaScript;PHP;SQL;TypeScript
20854,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PowerShell;SQL;Swift
20855,Python;Swift
20856,C#;Go;JavaScript;SQL
20857,Python;TypeScript
20858,Delphi;Java;Python
20859,Bash/Shell;C;C#;C++;Delphi;Elixir;Go;Groovy;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Lua;MATLAB;PHP;PowerShell;Python;R;Rust;Scala;SQL;TypeScript
20860,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Python;SQL;VBA
20861,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Python;R;Rust;Scala;SQL;TypeScript
20862,HTML/CSS;JavaScript;PHP;SQL;TypeScript
20863,Bash/Shell;Go;HTML/CSS;JavaScript;PowerShell;Python;Ruby;Rust;SQL;TypeScript
20864,C;C++;Python
20865,Java;JavaScript
20866,Bash/Shell;C#;Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript
20867,
20868,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;Rust;SQL;TypeScript
20869,HTML/CSS;JavaScript
20870,Crystal;Delphi
20871,Bash/Shell;Haskell;Ruby;SQL;TypeScript
20872,C#;HTML/CSS;JavaScript;SQL;TypeScript
20873,
20874,HTML/CSS;JavaScript;Python;TypeScript
20875,C;C++;Delphi
20876,C#;HTML/CSS;Java;JavaScript
20877,Bash/Shell;C++;JavaScript;Julia;Python
20878,C#;SQL
20879,Python;SQL
20880,HTML/CSS;JavaScript;TypeScript
20881,JavaScript;Python;Ruby;SQL;Swift
20882,Swift
20883,HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
20884,HTML/CSS;JavaScript
20885,Assembly;C#;C++;HTML/CSS;JavaScript;Python;TypeScript
20886,Java;JavaScript;Objective-C;SQL;Swift
20887,C;C++;Dart;Java;JavaScript;Kotlin;Python;TypeScript
20888,Bash/Shell;Python;Swift
20889,HTML/CSS;Java;JavaScript;Python;SQL
20890,Python;Scala;SQL
20891,Bash/Shell;Clojure;HTML/CSS;JavaScript;SQL
20892,C;C#;HTML/CSS;Java;JavaScript;Python
20893,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
20894,Java
20895,C++;Dart;HTML/CSS;JavaScript;Kotlin;Objective-C;PHP;Python;Swift;TypeScript
20896,C#;HTML/CSS;PHP;Python;SQL
20897,Assembly;Bash/Shell;C;C++;Dart;HTML/CSS;Java;JavaScript;Lua;MATLAB;Perl;PHP;Python;SQL;TypeScript
20898,Bash/Shell;Java;SQL
20899,Python;Rust;SQL;TypeScript
20900,JavaScript;Python;Ruby
20901,C;C++;Julia;LISP
20902,Assembly;C++;HTML/CSS;Java;Kotlin;PHP;Python;SQL
20903,Bash/Shell;Java;JavaScript;Perl;Ruby;SQL
20904,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
20905,Java;Python;SQL
20906,C;C++;HTML/CSS;JavaScript;Python;SQL
20907,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
20908,Assembly;Bash/Shell;C;C#;C++;COBOL;Fortran;HTML/CSS;JavaScript;PowerShell;Python;Ruby;SQL;Swift
20909,Java;JavaScript
20910,Assembly;C;C++
20911,HTML/CSS;JavaScript;PHP;SQL
20912,Bash/Shell;HTML/CSS;JavaScript;Perl;PHP;SQL;VBA
20913,Bash/Shell;C#;F#;HTML/CSS;Java;JavaScript;SQL;TypeScript
20914,Bash/Shell;Clojure;HTML/CSS;JavaScript;Python
20915,Bash/Shell;Java;JavaScript;Python;SQL;TypeScript
20916,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Lua;PHP;Python;SQL
20917,Python
20918,C#;JavaScript;PowerShell;SQL;TypeScript
20919,C++;HTML/CSS;JavaScript;PHP;SQL
20920,C#;HTML/CSS;Scala;SQL;TypeScript
20921,Bash/Shell;C#;Go;HTML/CSS;JavaScript;PowerShell;Python;SQL;VBA
20922,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
20923,C#;C++;JavaScript;Python;SQL
20924,Java;Kotlin;SQL
20925,Clojure;LISP;Lua
20926,Java;Kotlin;Python
20927,C#;Delphi;HTML/CSS;JavaScript;R;SQL
20928,Go;Java;JavaScript;SQL;TypeScript
20929,PHP
20930,C;C#;Delphi;HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA
20931,Bash/Shell;Java;Scala
20932,Bash/Shell;C++;Dart;Go;JavaScript;Kotlin;PHP;PowerShell;Python;SQL;TypeScript
20933,Go;HTML/CSS;JavaScript;Python;Swift;TypeScript
20934,HTML/CSS;JavaScript;PHP
20935,C#;C++;Go;HTML/CSS;Java;JavaScript;Python;Rust
20936,Bash/Shell;JavaScript;Objective-C;Ruby;Swift
20937,C;C#;C++;HTML/CSS;Java;JavaScript;MATLAB;Python;SQL;VBA
20938,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Python;SQL
20939,C++;Dart;Java;JavaScript;Kotlin;PowerShell;Python;Scala;SQL;TypeScript
20940,C#;C++;HTML/CSS;JavaScript;PowerShell;SQL
20941,Java;TypeScript
20942,Clojure;Java;SQL
20943,C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Scala
20944,C#;C++;Java;PHP;Python;SQL
20945,Bash/Shell;HTML/CSS;Java;JavaScript;SQL
20946,Clojure;Dart;JavaScript;TypeScript
20947,C#;HTML/CSS;JavaScript;Kotlin;TypeScript
20948,C;Dart;HTML/CSS;Java;JavaScript;TypeScript
20949,Assembly;C;C#;C++;HTML/CSS;Kotlin;TypeScript
20950,HTML/CSS;JavaScript;Python;SQL;TypeScript
20951,C#;JavaScript;PowerShell;Python;R;SQL
20952,F#;HTML/CSS;SQL;TypeScript
20953,C#;HTML/CSS;JavaScript
20954,C
20955,Assembly;Bash/Shell;C#;HTML/CSS;JavaScript;PHP;SQL
20956,Assembly;Bash/Shell;C;C++;Java;MATLAB;Python
20957,C#;C++;HTML/CSS;JavaScript;Python;SQL
20958,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
20959,Go;Java
20960,Bash/Shell;C;Elixir;HTML/CSS;Java;JavaScript;MATLAB;Python;TypeScript
20961,HTML/CSS;JavaScript;SQL
20962,C++;HTML/CSS;Java;MATLAB;Objective-C;PHP;Python;SQL
20963,HTML/CSS;JavaScript;Ruby
20964,C#;HTML/CSS;Java;JavaScript;Python;SQL
20965,Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;JavaScript;Lua;Perl;PHP;PowerShell;Python;SQL;TypeScript
20966,Bash/Shell;Groovy;Java;JavaScript;PowerShell;Python;R;Ruby;SQL;VBA
20967,JavaScript;Julia
20968,C#;Java;Kotlin;Python;SQL
20969,HTML/CSS;JavaScript;Python;TypeScript
20970,C;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
20971,Go;HTML/CSS;JavaScript;Python;Ruby;SQL
20972,Delphi;PHP;SQL
20973,Bash/Shell;PowerShell;Python;SQL
20974,Bash/Shell;HTML/CSS;JavaScript;TypeScript
20975,HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
20976,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
20977,Assembly;Bash/Shell;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL
20978,C;C#;C++;Python
20979,Bash/Shell;C#;HTML/CSS;JavaScript;Perl;Python;SQL
20980,Bash/Shell;Dart;Go;HTML/CSS;JavaScript;PHP;Rust;TypeScript
20981,Bash/Shell;Dart;Python;Rust;SQL
20982,HTML/CSS;Java;JavaScript;SQL
20983,R;SAS;SQL
20984,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Python
20985,HTML/CSS;JavaScript;Python;Ruby;SQL
20986,Bash/Shell;HTML/CSS;JavaScript;PHP;Python
20987,JavaScript;Rust;TypeScript
20988,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
20989,C#;Java;JavaScript;PHP;Python;R;SQL;TypeScript
20990,C#;HTML/CSS;JavaScript;Python;SQL
20991,Groovy;Java;Kotlin;SQL
20992,C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
20993,HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Swift
20994,Delphi;JavaScript;Python;SQL
20995,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Python;Ruby;TypeScript
20996,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
20997,HTML/CSS;JavaScript;TypeScript
20998,Bash/Shell;C;Go;Groovy;Java;Kotlin;Lua;Perl
20999,Assembly;Bash/Shell;C#;C++;HTML/CSS;JavaScript;Kotlin;Lua;PowerShell;Python;SQL;TypeScript
21000,Java;JavaScript;Python;SQL
21001,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript
21002,Java;JavaScript;Ruby
21003,Haskell;Python;SQL
21004,Julia
21005,C++;Dart;Java;JavaScript;Python;SQL
21006,JavaScript;Perl;PHP;SQL;TypeScript
21007,Lua;Python;SQL;Swift
21008,C++;Haskell;Python;Scala;Swift;TypeScript
21009,C;C++;Go;HTML/CSS;JavaScript;Ruby;Rust;TypeScript
21010,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
21011,JavaScript;Rust
21012,HTML/CSS;Java;JavaScript;Python
21013,Bash/Shell;C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
21014,HTML/CSS;JavaScript
21015,Bash/Shell;C#;C++;Dart;Haskell;HTML/CSS;JavaScript;MATLAB;PowerShell;Python;Rust;SQL
21016,Bash/Shell;JavaScript;Python;TypeScript
21017,C#;HTML/CSS;JavaScript;SQL;VBA
21018,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;PowerShell;Python;SQL;TypeScript
21019,HTML/CSS;JavaScript;Python;SQL;TypeScript
21020,HTML/CSS;JavaScript;SQL;TypeScript
21021,C#;HTML/CSS;JavaScript;Python;SQL
21022,Java;Python
21023,C#;HTML/CSS;JavaScript;Lua;PowerShell;Python;TypeScript
21024,C;Haskell;HTML/CSS;Java;JavaScript;SQL;TypeScript
21025,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;VBA
21026,C#;C++;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript
21027,Bash/Shell;C;HTML/CSS;Java;JavaScript;Python;Solidity;TypeScript
21028,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
21029,C#;HTML/CSS;JavaScript;SQL;TypeScript
21030,Java;JavaScript;Kotlin;Python;Rust;Scala;SQL;TypeScript
21031,HTML/CSS;Java;JavaScript;SQL;TypeScript
21032,Bash/Shell;Go;Groovy;Java;JavaScript;Python;Scala;SQL;Swift;TypeScript
21033,C#;PowerShell;SQL
21034,C;C++;JavaScript;Python;R;Rust
21035,HTML/CSS;JavaScript
21036,Assembly;Bash/Shell;C++;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;VBA
21037,Bash/Shell;C++;Haskell;HTML/CSS;Julia;Python;R;SQL
21038,Assembly;Bash/Shell;C;C#;C++;Go;JavaScript;PHP;Python;SQL;Swift;TypeScript
21039,C++
21040,Bash/Shell;Haskell;HTML/CSS;Java;JavaScript;PowerShell;SQL
21041,Go;Perl
21042,C;Erlang;Go;Java;Rust
21043,Assembly;C;C#;Java;Python;SQL
21044,Python
21045,C#;JavaScript;SQL;TypeScript
21046,C#;HTML/CSS;JavaScript;PHP;SQL
21047,HTML/CSS;JavaScript;PHP;Python
21048,C#;JavaScript;Python;SQL
21049,HTML/CSS;JavaScript;Python;SQL;TypeScript
21050,HTML/CSS;Java;JavaScript;Python;SQL;Swift
21051,Bash/Shell;C;C++
21052,Go;Haskell;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;Rust;SQL;TypeScript
21053,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript
21054,Assembly;Bash/Shell;C;Elixir;LISP;Python
21055,C++;Python;Ruby
21056,
21057,HTML/CSS;JavaScript;SQL;TypeScript
21058,Assembly;C#;Delphi;HTML/CSS;JavaScript;SQL;VBA
21059,Assembly;C++;JavaScript;Python;SQL
21060,C#;HTML/CSS;Java;Python;SQL;Swift;TypeScript
21061,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
21062,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript
21063,Go;Rust;TypeScript
21064,Clojure
21065,Bash/Shell;HTML/CSS;JavaScript;PowerShell
21066,Java;JavaScript;Kotlin
21067,HTML/CSS;JavaScript;Python
21068,Bash/Shell;JavaScript;Python;Rust
21069,Bash/Shell;C++;HTML/CSS;JavaScript;Python
21070,C;HTML/CSS;JavaScript
21071,HTML/CSS;JavaScript;PHP;PowerShell;Python;Ruby;Rust
21072,HTML/CSS;Kotlin;SQL;TypeScript
21073,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript
21074,C#;HTML/CSS;JavaScript;SQL
21075,Bash/Shell;HTML/CSS;Java;JavaScript;SQL;TypeScript
21076,C#;HTML/CSS;JavaScript;Lua;SQL;TypeScript
21077,C#;PowerShell;SQL;TypeScript
21078,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
21079,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;PowerShell
21080,HTML/CSS;JavaScript;PHP;PowerShell;SQL
21081,Bash/Shell;C++;Haskell;Python
21082,C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
21083,HTML/CSS;JavaScript
21084,Java;JavaScript;PHP
21085,Python;SQL
21086,
21087,C#;HTML/CSS;Java;JavaScript;Rust;SQL
21088,Assembly;Rust;Solidity
21089,F#;Haskell;HTML/CSS;Python;Rust;SQL
21090,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Lua;PHP;Python;SQL;TypeScript
21091,Java;JavaScript;Python
21092,Bash/Shell;Haskell;HTML/CSS;JavaScript;Ruby;TypeScript
21093,Delphi;PowerShell;SQL
21094,C#;C++;Dart;HTML/CSS;Java;SQL;TypeScript
21095,Delphi;HTML/CSS;JavaScript;Ruby;SQL
21096,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;Scala;SQL;TypeScript
21097,Assembly;Bash/Shell;C;C++;Delphi;HTML/CSS;Java;JavaScript;PHP;Python
21098,JavaScript;Python;SQL
21099,JavaScript;Ruby
21100,C#;HTML/CSS;TypeScript
21101,C#;Dart;HTML/CSS;JavaScript;Kotlin;PHP;SQL
21102,C++;HTML/CSS;JavaScript;TypeScript
21103,
21104,C;HTML/CSS;JavaScript;Rust
21105,COBOL;HTML/CSS;Java;JavaScript;Kotlin;Lua;Python;TypeScript
21106,HTML/CSS;Java;JavaScript;Rust;TypeScript
21107,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;VBA
21108,JavaScript;Python
21109,C#;Dart;HTML/CSS;JavaScript;Python;TypeScript
21110,C++;JavaScript;Python;Rust;Solidity;TypeScript
21111,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
21112,Bash/Shell;Go;Groovy;JavaScript;Python;Ruby;TypeScript
21113,C#;C++;Java;PowerShell;SQL
21114,C#;HTML/CSS;Java;JavaScript;SQL
21115,Assembly;Bash/Shell;C#;C++;Delphi;HTML/CSS;LISP;MATLAB;PHP;PowerShell;SQL;VBA
21116,HTML/CSS;JavaScript;Python
21117,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
21118,C;C#;C++;HTML/CSS;JavaScript;Objective-C;SQL;TypeScript
21119,C;C#;C++;PowerShell;SQL
21120,HTML/CSS;Java;JavaScript;SQL;TypeScript
21121,C++;HTML/CSS;Java;JavaScript;PHP;SQL
21122,Bash/Shell;HTML/CSS;JavaScript;PHP;TypeScript
21123,Bash/Shell;Go;HTML/CSS;JavaScript;LISP;PowerShell;Python;Rust;SQL;TypeScript
21124,HTML/CSS;JavaScript
21125,C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
21126,C;C#;C++;COBOL;Crystal;Fortran;HTML/CSS;JavaScript;SQL;VBA
21127,Bash/Shell;Haskell;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
21128,JavaScript;Julia;Python;SQL;TypeScript
21129,MATLAB;Python;R;Solidity
21130,Assembly;Bash/Shell;C;Crystal;Go;JavaScript;LISP;Lua;Python;Ruby;Rust;TypeScript
21131,HTML/CSS;Java;JavaScript;PHP
21132,APL;Bash/Shell;C;C++;Elixir;F#;Go;Haskell;HTML/CSS;Java;JavaScript;Kotlin;LISP;Python;Rust;SQL;TypeScript
21133,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;SQL
21134,C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;TypeScript
21135,C;C++;Python
21136,C;Delphi;Python;SQL
21137,Bash/Shell;HTML/CSS;JavaScript;TypeScript
21138,C++
21139,Clojure;JavaScript;Ruby;SQL
21140,C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
21141,Java
21142,Bash/Shell;C#;HTML/CSS;Python;SQL
21143,
21144,Java;Python
21145,APL;C++;HTML/CSS;Java
21146,C;C++;PHP
21147,Java;SQL
21148,HTML/CSS;JavaScript;TypeScript
21149,Groovy;Java;JavaScript;TypeScript
21150,Bash/Shell;HTML/CSS;Java;JavaScript;Python;Ruby;SQL
21151,C;C++;HTML/CSS;JavaScript;SQL
21152,JavaScript
21153,Go
21154,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
21155,Bash/Shell;C;C++;HTML/CSS;JavaScript;PowerShell;Python;Rust;Swift
21156,JavaScript;SQL;TypeScript
21157,C#;HTML/CSS;JavaScript;SAS;SQL;TypeScript
21158,Bash/Shell;Fortran;Go;HTML/CSS;Perl;PHP;Python;R;SQL
21159,C;C++;Dart;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
21160,HTML/CSS;JavaScript;SQL;TypeScript
21161,C#;HTML/CSS;PHP;SQL
21162,Bash/Shell;C;C++;Java;JavaScript;Python;Ruby;TypeScript
21163,Bash/Shell;C;C#;C++;Dart;HTML/CSS;JavaScript;Kotlin;MATLAB;PHP;Python;R;SQL;Swift;TypeScript
21164,
21165,C;C#;C++;HTML/CSS;Perl;Python;Swift
21166,HTML/CSS;JavaScript;PHP
21167,C#;HTML/CSS;JavaScript;SQL;TypeScript
21168,C++;HTML/CSS;Java;JavaScript;Python
21169,Erlang;Java;JavaScript;Python;SQL
21170,SQL;VBA
21171,C#;HTML/CSS;JavaScript;PHP;PowerShell;Ruby;SQL
21172,C#;HTML/CSS;JavaScript;Python;SQL
21173,C++;HTML/CSS;Java;JavaScript;MATLAB;Python;R
21174,Bash/Shell;C;C++;Dart;HTML/CSS;Java;JavaScript;Rust;SQL
21175,Bash/Shell;HTML/CSS;JavaScript;Perl;PowerShell;SQL
21176,HTML/CSS;Python
21177,C;C#;C++;Delphi;Java;JavaScript;Objective-C;PHP;SQL
21178,R
21179,
21180,Bash/Shell;C;C++;Python;Rust;SQL
21181,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
21182,C#;C++;HTML/CSS;JavaScript;SQL
21183,Bash/Shell;C#;Dart;HTML/CSS;JavaScript;Kotlin;Python;TypeScript
21184,HTML/CSS;Java;JavaScript;Python;SQL
21185,Java;JavaScript;SQL
21186,C#;Dart;F#;HTML/CSS;JavaScript;Python;SQL
21187,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
21188,Bash/Shell;C#;C++;Java;Python
21189,C#;C++;JavaScript;PowerShell;SQL;TypeScript
21190,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
21191,C#;HTML/CSS;MATLAB;PHP;SQL;TypeScript
21192,Bash/Shell;Java;JavaScript;Kotlin;Rust
21193,C++;HTML/CSS;JavaScript;Kotlin;PHP;Python;R;Scala;SQL
21194,Bash/Shell;Delphi;Kotlin;PHP;Python;SQL
21195,HTML/CSS;JavaScript;Python;R;SAS;SQL;VBA
21196,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;Rust;TypeScript
21197,C;C++;HTML/CSS;Java;JavaScript;Python;SQL
21198,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Lua;MATLAB;Perl;PowerShell;Python;Rust;Swift;TypeScript
21199,C;C++;Haskell;HTML/CSS;JavaScript;Perl;TypeScript
21200,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;Python;R;SQL;Swift
21201,Bash/Shell;Go;Lua;Python;Rust
21202,Bash/Shell;HTML/CSS;Java;Python;SQL;TypeScript
21203,JavaScript;PHP
21204,C#;Java;Python;SQL
21205,C;Perl
21206,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Python;SQL
21207,Python
21208,Bash/Shell;C;Java;Kotlin;Python
21209,HTML/CSS;JavaScript
21210,HTML/CSS;JavaScript;PHP;Python
21211,Go;HTML/CSS;JavaScript;PHP;SQL
21212,Java;Python;TypeScript
21213,HTML/CSS;Java;JavaScript;PHP;Python;SQL
21214,Bash/Shell;Python
21215,C;Kotlin;Rust;Swift
21216,Bash/Shell;HTML/CSS;JavaScript;Python;Ruby;Rust;SQL
21217,Assembly;C;C++;Python
21218,Bash/Shell;C#;Haskell;HTML/CSS;Java;JavaScript;MATLAB;PHP;PowerShell;Python;SQL
21219,HTML/CSS;JavaScript;Python;SQL;TypeScript
21220,C++;Python
21221,HTML/CSS;JavaScript;Kotlin;PHP
21222,C#;HTML/CSS;JavaScript;MATLAB;Python;SQL;VBA
21223,Bash/Shell;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Solidity;SQL;TypeScript
21224,Bash/Shell;Julia;Python;R;Ruby;SQL;VBA
21225,C++;HTML/CSS;JavaScript;MATLAB;Python;TypeScript
21226,HTML/CSS;Java;JavaScript;SQL
21227,HTML/CSS;JavaScript
21228,Bash/Shell;C;Dart;Delphi;HTML/CSS;Java;PHP;Python;SQL
